Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
wisconsin,KNN,2,615,68,8,0.0009996891021728516,0.0030002593994140625,0.9583333333333333,0.9705882352941176,0.9718670076726342,0.9705882352941176,0.9702756464904801
wisconsin,KNN,2,615,68,9,0.0010006427764892578,0.0030007362365722656,0.9886363636363636,0.9852941176470589,0.9858823529411763,0.9852941176470589,0.9853596611058217
wisconsin,KNN,2,616,67,10,0.0019996166229248047,0.006999969482421875,0.9668972332015812,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9701492537313433
wisconsin,RF,2,614,69,1,0.015001058578491211,0.0020012855529785156,0.9666666666666667,0.9565217391304348,0.9613526570048309,0.9565217391304348,0.957050886321545
wisconsin,RF,2,614,69,2,0.024001359939575195,0.001997232437133789,0.9888888888888888,0.9855072463768116,0.986086956521739,0.9855072463768116,0.9855737116536893
wisconsin,RF,2,614,69,3,0.019002914428710938,0.0010004043579101562,0.9888888888888888,0.9855072463768116,0.986086956521739,0.9855072463768116,0.9855737116536893
wisconsin,RF,2,614,69,4,0.014998674392700195,0.0009999275207519531,0.9777777777777779,0.9710144927536232,0.9732441471571908,0.9710144927536232,0.9712648221343874
wisconsin,RF,2,615,68,5,0.016000986099243164,0.001999378204345703,0.9678030303030304,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
wisconsin,RF,2,615,68,6,0.015998125076293945,0.001001119613647461,0.9886363636363636,0.9852941176470589,0.9858823529411763,0.9852941176470589,0.9853596611058217
wisconsin,RF,2,615,68,7,0.013000011444091797,0.0009992122650146484,0.9469696969696969,0.9558823529411765,0.9558965615231602,0.9558823529411765,0.9556608682201067
wisconsin,RF,2,615,68,8,0.012999534606933594,0.0020003318786621094,0.9678030303030304,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
wisconsin,RF,2,615,68,9,0.014999628067016602,0.0010006427764892578,0.9469696969696969,0.9558823529411765,0.9558965615231602,0.9558823529411765,0.9556608682201067
wisconsin,RF,2,616,67,10,0.019997596740722656,0.0020020008087158203,0.9668972332015812,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9701492537313433
wisconsin,SVC,2,614,69,1,0.003999233245849609,0.0010018348693847656,0.9666666666666667,0.9565217391304348,0.9613526570048309,0.9565217391304348,0.957050886321545
wisconsin,SVC,2,614,69,2,0.007000923156738281,0.002003192901611328,0.9888888888888888,0.9855072463768116,0.986086956521739,0.9855072463768116,0.9855737116536893
wisconsin,SVC,2,614,69,3,0.004004001617431641,0.0009992122650146484,0.9888888888888888,0.9855072463768116,0.986086956521739,0.9855072463768116,0.9855737116536893
wisconsin,SVC,2,614,69,4,0.004006624221801758,0.000997304916381836,0.9361111111111111,0.9420289855072463,0.9420289855072463,0.9420289855072463,0.9420289855072463
wisconsin,SVC,2,615,68,5,0.004001617431640625,0.0010077953338623047,0.9678030303030304,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
wisconsin,SVC,2,615,68,6,0.004997968673706055,0.0009996891021728516,0.9678030303030304,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
wisconsin,SVC,2,615,68,7,0.00299835205078125,0.0010004043579101562,0.9678030303030304,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
wisconsin,SVC,2,615,68,8,0.0030002593994140625,0.0010001659393310547,0.9791666666666667,0.9852941176470589,0.9856209150326796,0.9852941176470589,0.9852202894067023
wisconsin,SVC,2,615,68,9,0.0029990673065185547,0.00099945068359375,0.9886363636363636,0.9852941176470589,0.9858823529411763,0.9852941176470589,0.9853596611058217
wisconsin,SVC,2,616,67,10,0.0069997310638427734,0.002000570297241211,0.9772727272727273,0.9701492537313433,0.9725373134328358,0.9701492537313433,0.9704240425778088
