Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
haberman,GNB,2,276,30,10,0.00099945068359375,0.0,0.6647727272727273,0.8,0.7923076923076924,0.8,0.775
haberman,KNN,2,274,32,1,0.0,0.0020017623901367188,0.536231884057971,0.625,0.625,0.625,0.6249999999999999
haberman,KNN,2,275,31,2,0.0,0.0020024776458740234,0.5597826086956521,0.7096774193548387,0.6739454094292804,0.7096774193548387,0.685066085987745
haberman,KNN,2,275,31,3,0.0009999275207519531,0.0010013580322265625,0.7690217391304348,0.8387096774193549,0.8335253456221199,0.8387096774193549,0.835049187828872
haberman,KNN,2,275,31,4,0.0,0.0020029544830322266,0.6657608695652174,0.8064516129032258,0.7980884109916367,0.8064516129032258,0.7819354838709678
haberman,KNN,2,275,31,5,0.0010008811950683594,0.0010006427764892578,0.6005434782608696,0.7096774193548387,0.6979646697388632,0.7096774193548387,0.7030885380919698
haberman,KNN,2,276,30,6,0.0009965896606445312,0.002001523971557617,0.4943181818181818,0.6666666666666666,0.6025641025641025,0.6666666666666666,0.6249999999999999
haberman,KNN,2,276,30,7,0.0010025501251220703,0.002019643783569336,0.5738636363636364,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
haberman,KNN,2,276,30,8,0.0009975433349609375,0.0020008087158203125,0.5568181818181819,0.7,0.6639999999999999,0.7,0.6749590834697218
haberman,KNN,2,276,30,9,0.0009968280792236328,0.0029997825622558594,0.5397727272727273,0.7333333333333333,0.6833333333333333,0.7333333333333333,0.6693333333333334
haberman,KNN,2,276,30,10,0.0,0.0030012130737304688,0.5795454545454545,0.7333333333333333,0.6974358974358974,0.7333333333333333,0.7
haberman,MLP,2,274,32,1,0.29860734939575195,0.0,0.6231884057971014,0.75,0.7277777777777777,0.75,0.7242857142857143
haberman,MLP,2,275,31,2,0.1170051097869873,0.0,0.6847826086956522,0.7741935483870968,0.7657450076804916,0.7741935483870968,0.7690688629604209
haberman,MLP,2,275,31,3,0.16900157928466797,0.0,0.7282608695652175,0.8387096774193549,0.83424317617866,0.8387096774193549,0.8250367144376362
haberman,MLP,2,275,31,4,0.1439976692199707,0.0,0.6440217391304348,0.7741935483870968,0.7540942928039702,0.7741935483870968,0.7550514002126906
haberman,MLP,2,275,31,5,0.2680046558380127,0.0,0.6032608695652174,0.7741935483870968,0.7549923195084485,0.7741935483870968,0.73394284399977
haberman,MLP,2,276,30,6,0.13700008392333984,0.0010008811950683594,0.5,0.7333333333333333,0.5377777777777778,0.7333333333333333,0.6205128205128204
haberman,MLP,2,276,30,7,0.32500123977661133,0.0,0.5397727272727273,0.7333333333333333,0.6833333333333333,0.7333333333333333,0.6693333333333334
haberman,MLP,2,276,30,8,0.21000003814697266,0.0010001659393310547,0.5397727272727273,0.7333333333333333,0.6833333333333333,0.7333333333333333,0.6693333333333334
haberman,MLP,2,276,30,9,0.32399559020996094,0.0,0.6022727272727274,0.7666666666666667,0.7481481481481481,0.7666666666666667,0.7255411255411256
haberman,MLP,2,276,30,10,0.15899896621704102,0.0,0.6647727272727273,0.8,0.7923076923076924,0.8,0.775
haberman,NC,2,274,32,1,0.0010006427764892578,0.0,0.7246376811594203,0.75,0.7694805194805194,0.75,0.7568181818181818
haberman,NC,2,275,31,2,0.0,0.0,0.6603260869565217,0.6774193548387096,0.7323146576117713,0.6774193548387096,0.6943164362519202
haberman,NC,2,275,31,3,0.0,0.0,0.7010869565217391,0.6774193548387096,0.7652480346977499,0.6774193548387096,0.6972140762463342
haberman,NC,2,275,31,4,0.0010018348693847656,0.0,0.703804347826087,0.7419354838709677,0.7649769585253455,0.7419354838709677,0.7504072987943956
haberman,NC,2,275,31,5,0.0009989738464355469,0.0,0.6630434782608695,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.7419354838709677
haberman,NC,2,276,30,6,0.00099945068359375,0.0,0.5965909090909091,0.7,0.6881987577639752,0.7,0.6933333333333334
haberman,NC,2,276,30,7,0.0009992122650146484,0.0,0.5340909090909091,0.6666666666666666,0.638888888888889,0.6666666666666666,0.6501035196687369
haberman,NC,2,276,30,8,0.0,0.0,0.5738636363636364,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
haberman,NC,2,276,30,9,0.0010042190551757812,0.0,0.6761363636363636,0.7,0.738755980861244,0.7,0.7127086007702182
haberman,NC,2,276,30,10,0.0010001659393310547,0.0,0.6818181818181818,0.7666666666666667,0.7581780538302278,0.7666666666666667,0.7614814814814815
haberman,RF,2,274,32,1,0.016001462936401367,0.0010004043579101562,0.678743961352657,0.78125,0.7680288461538461,0.78125,0.7660714285714286
haberman,RF,2,275,31,2,0.014003276824951172,0.0010008811950683594,0.5190217391304348,0.7096774193548387,0.6424731182795699,0.7096774193548387,0.6579265137139898
haberman,RF,2,275,31,3,0.013002634048461914,0.0010006427764892578,0.6222826086956521,0.7419354838709677,0.7225806451612904,0.7419354838709677,0.7288786482334868
haberman,RF,2,275,31,4,0.019998550415039062,0.0020012855529785156,0.6032608695652174,0.7741935483870968,0.7549923195084485,0.7741935483870968,0.73394284399977
haberman,RF,2,275,31,5,0.012000799179077148,0.0020003318786621094,0.5815217391304348,0.7419354838709677,0.7060931899641577,0.7419354838709677,0.7092473118279571
haberman,RF,2,276,30,6,0.012997865676879883,0.0009987354278564453,0.5397727272727273,0.7333333333333333,0.6833333333333333,0.7333333333333333,0.6693333333333334
haberman,RF,2,276,30,7,0.013002395629882812,0.0010004043579101562,0.5795454545454545,0.7333333333333333,0.6974358974358974,0.7333333333333333,0.7
haberman,RF,2,276,30,8,0.013997316360473633,0.0019991397857666016,0.5170454545454546,0.7,0.6320987654320988,0.7,0.6471243042671614
haberman,RF,2,276,30,9,0.01600050926208496,0.0020008087158203125,0.6022727272727274,0.7666666666666667,0.7481481481481481,0.7666666666666667,0.7255411255411256
haberman,RF,2,276,30,10,0.022000551223754883,0.0019996166229248047,0.625,0.8,0.8428571428571429,0.8,0.752
haberman,SVC,2,274,32,1,0.002000093460083008,0.0010001659393310547,0.5,0.71875,0.5166015625,0.71875,0.6011363636363636
haberman,SVC,2,275,31,2,0.002000093460083008,0.001001119613647461,0.5,0.7419354838709677,0.5504682622268471,0.7419354838709677,0.6320191158900836
haberman,SVC,2,275,31,3,0.0019462108612060547,0.0009999275207519531,0.5,0.7419354838709677,0.5504682622268471,0.7419354838709677,0.6320191158900836
haberman,SVC,2,275,31,4,0.003001689910888672,0.0009982585906982422,0.5,0.7419354838709677,0.5504682622268471,0.7419354838709677,0.6320191158900836
haberman,SVC,2,275,31,5,0.0019998550415039062,0.0,0.4782608695652174,0.7096774193548387,0.5440860215053763,0.7096774193548387,0.6159464394400487
haberman,SVC,2,276,30,6,0.002000570297241211,0.0009965896606445312,0.5,0.7333333333333333,0.5377777777777778,0.7333333333333333,0.6205128205128204
haberman,SVC,2,276,30,7,0.001993894577026367,0.0010025501251220703,0.5,0.7333333333333333,0.5377777777777778,0.7333333333333333,0.6205128205128204
haberman,SVC,2,276,30,8,0.002000093460083008,0.0009975433349609375,0.5,0.7333333333333333,0.5377777777777778,0.7333333333333333,0.6205128205128204
haberman,SVC,2,276,30,9,0.004003286361694336,0.0010013580322265625,0.5,0.7333333333333333,0.5377777777777778,0.7333333333333333,0.6205128205128204
haberman,SVC,2,276,30,10,0.004020214080810547,0.000980377197265625,0.5,0.7333333333333333,0.5377777777777778,0.7333333333333333,0.6205128205128204
haberman,XGB,2,274,32,1,0.010001897811889648,0.0020012855529785156,0.5024154589371982,0.625,0.5978571428571429,0.625,0.6093749999999999
haberman,XGB,2,275,31,2,0.010003089904785156,0.0020017623901367188,0.5597826086956521,0.7096774193548387,0.6739454094292804,0.7096774193548387,0.685066085987745
haberman,XGB,2,275,31,3,0.008946418762207031,0.0020029544830322266,0.641304347826087,0.7096774193548387,0.7217334636689476,0.7096774193548387,0.7149905123339659
haberman,XGB,2,275,31,4,0.010004281997680664,0.0009992122650146484,0.5380434782608695,0.6774193548387096,0.6498924731182796,0.6774193548387096,0.6610983102918587
haberman,XGB,2,275,31,5,0.010003805160522461,0.002019166946411133,0.641304347826087,0.7096774193548387,0.7217334636689476,0.7096774193548387,0.7149905123339659
haberman,XGB,2,276,30,6,0.007997989654541016,0.0010008811950683594,0.5170454545454546,0.7,0.6320987654320988,0.7,0.6471243042671614
haberman,XGB,2,276,30,7,0.008996963500976562,0.0019996166229248047,0.5795454545454545,0.7333333333333333,0.6974358974358974,0.7333333333333333,0.7
haberman,XGB,2,276,30,8,0.007998943328857422,0.0019989013671875,0.5568181818181819,0.7,0.6639999999999999,0.7,0.6749590834697218
haberman,XGB,2,276,30,9,0.01100468635559082,0.0010035037994384766,0.6420454545454546,0.7666666666666667,0.7466666666666667,0.7666666666666667,0.7471903982542282
haberman,XGB,2,276,30,10,0.011002302169799805,0.0020003318786621094,0.5397727272727273,0.7333333333333333,0.6833333333333333,0.7333333333333333,0.6693333333333334
hayes-roth,AB,3,142,18,1,0.10599875450134277,0.012999296188354492,0.7291666666666667,0.6111111111111112,0.4166666666666667,0.6111111111111112,0.48148148148148145
hayes-roth,AB,3,143,17,2,0.08900284767150879,0.005996227264404297,0.7205882352941176,0.5882352941176471,0.38235294117647056,0.5882352941176471,0.4509803921568627
hayes-roth,AB,3,143,17,3,0.06799912452697754,0.007000446319580078,0.7205882352941176,0.5882352941176471,0.38235294117647056,0.5882352941176471,0.4509803921568627
hayes-roth,AB,3,143,17,4,0.07700109481811523,0.006998777389526367,0.7205882352941176,0.5882352941176471,0.38235294117647056,0.5882352941176471,0.4509803921568627
hayes-roth,AB,3,144,16,5,0.055039405822753906,0.006997585296630859,0.7265625,0.625,0.4230769230769231,0.625,0.49375
hayes-roth,AB,3,145,15,6,0.0859990119934082,0.007999420166015625,0.725,0.6,0.4,0.6,0.4666666666666667
hayes-roth,AB,3,145,15,7,0.06799983978271484,0.0069997310638427734,0.725,0.6,0.4,0.6,0.4666666666666667
hayes-roth,AB,3,145,15,8,0.10100483894348145,0.013998985290527344,0.725,0.6,0.4,0.6,0.4666666666666667
hayes-roth,AB,3,145,15,9,0.06299996376037598,0.005998849868774414,0.725,0.6,0.4,0.6,0.4666666666666667
hayes-roth,AB,3,145,15,10,0.07904434204101562,0.006992340087890625,0.725,0.6,0.4,0.6,0.4666666666666667
hayes-roth,DT,3,142,18,1,0.0010039806365966797,0.0,0.8452380952380953,0.7777777777777778,0.7925925925925925,0.7777777777777778,0.7731481481481481
hayes-roth,DT,3,143,17,2,0.0,0.0,0.7605042016806722,0.6470588235294118,0.6522875816993464,0.6470588235294118,0.6397058823529411
hayes-roth,DT,3,143,17,3,0.0,0.001001119613647461,0.8004201680672269,0.7058823529411765,0.7323529411764705,0.7058823529411765,0.6917269581629443
hayes-roth,DT,3,143,17,4,0.0,0.0,0.8802521008403361,0.8235294117647058,0.876470588235294,0.8235294117647058,0.8150361748977666
hayes-roth,DT,3,144,16,5,0.0009999275207519531,0.0,0.8231026785714286,0.75,0.7604166666666666,0.75,0.740625
hayes-roth,DT,3,145,15,6,0.0009999275207519531,0.0,0.8166666666666667,0.7333333333333333,0.75,0.7333333333333333,0.7257142857142858
hayes-roth,DT,3,145,15,7,0.0,0.001001119613647461,0.7708333333333334,0.6666666666666666,0.6888888888888889,0.6666666666666666,0.6444444444444444
hayes-roth,DT,3,145,15,8,0.001001119613647461,0.0,0.725,0.6,0.6,0.6,0.5885714285714286
hayes-roth,DT,3,145,15,9,0.0009992122650146484,0.0,0.8166666666666667,0.7333333333333333,0.75,0.7333333333333333,0.7257142857142858
hayes-roth,DT,3,145,15,10,0.0010058879852294922,0.0,0.7708333333333334,0.6666666666666666,0.6888888888888889,0.6666666666666666,0.6444444444444444
hayes-roth,GNB,3,142,18,1,0.0009813308715820312,0.0,0.7165178571428572,0.6111111111111112,0.6148148148148148,0.6111111111111112,0.6096866096866096
hayes-roth,GNB,3,143,17,2,0.0010111331939697266,0.001009225845336914,0.8445378151260504,0.7647058823529411,0.7696078431372549,0.7647058823529411,0.762120232708468
hayes-roth,GNB,3,143,17,3,0.0,0.0010004043579101562,0.8802521008403362,0.8235294117647058,0.8284313725490197,0.8235294117647058,0.8226244343891402
hayes-roth,GNB,3,143,17,4,0.0,0.0010008811950683594,0.9600840336134454,0.9411764705882353,0.9485294117647058,0.9411764705882353,0.9408748114630467
hayes-roth,GNB,3,144,16,5,0.0010006427764892578,0.0,0.833891369047619,0.75,0.7718750000000001,0.75,0.7470238095238095
hayes-roth,GNB,3,145,15,6,0.0,0.0009999275207519531,0.7708333333333333,0.6666666666666666,0.6685714285714286,0.6666666666666666,0.6643356643356643
hayes-roth,GNB,3,145,15,7,0.0010001659393310547,0.0,0.8625,0.8,0.8666666666666667,0.8,0.7866666666666667
hayes-roth,GNB,3,145,15,8,0.0020012855529785156,0.0,0.8166666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
hayes-roth,GNB,3,145,15,9,0.0009999275207519531,0.0,0.8166666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
hayes-roth,GNB,3,145,15,10,0.0009975433349609375,0.0,0.8208333333333333,0.7333333333333333,0.7366666666666667,0.7333333333333333,0.729004329004329
hayes-roth,KNN,3,142,18,1,0.0,0.002017974853515625,0.65625,0.5555555555555556,0.5648148148148148,0.5555555555555556,0.5566137566137566
hayes-roth,KNN,3,143,17,2,0.0,0.0020122528076171875,0.653361344537815,0.5882352941176471,0.6397058823529411,0.5882352941176471,0.5823529411764705
hayes-roth,KNN,3,143,17,3,0.0010018348693847656,0.0009999275207519531,0.7331932773109243,0.7058823529411765,0.7666666666666667,0.7058823529411765,0.6956348150119775
hayes-roth,KNN,3,143,17,4,0.0010001659393310547,0.002000570297241211,0.7794117647058825,0.8235294117647058,0.6805555555555556,0.8235294117647058,0.744607843137255
hayes-roth,KNN,3,144,16,5,0.0,0.0019998550415039062,0.7686011904761905,0.75,0.78125,0.75,0.7276785714285714
hayes-roth,KNN,3,145,15,6,0.0009911060333251953,0.0010006427764892578,0.6666666666666667,0.6,0.6571428571428571,0.6,0.5923076923076922
hayes-roth,KNN,3,145,15,7,0.0009987354278564453,0.0010023117065429688,0.7124999999999999,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.6490196078431372
hayes-roth,KNN,3,145,15,8,0.0009989738464355469,0.0020020008087158203,0.7416666666666667,0.6666666666666666,0.6952380952380952,0.6666666666666666,0.6728205128205128
hayes-roth,KNN,3,145,15,9,0.0,0.0019998550415039062,0.7416666666666667,0.6666666666666666,0.69,0.6666666666666666,0.6638961038961039
hayes-roth,KNN,3,145,15,10,0.000993967056274414,0.0009996891021728516,0.6958333333333333,0.6,0.64,0.6,0.6067532467532468
hayes-roth,MLP,3,142,18,1,0.8169980049133301,0.0,0.7879464285714286,0.7222222222222222,0.7407407407407407,0.7222222222222222,0.7214590964590964
hayes-roth,MLP,3,143,17,2,0.6520369052886963,0.0,0.8004201680672269,0.7058823529411765,0.7323529411764705,0.7058823529411765,0.6917269581629443
hayes-roth,MLP,3,143,17,3,0.7760021686553955,0.0,0.8403361344537815,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411
hayes-roth,MLP,3,143,17,4,0.8455660343170166,0.0,1.0,1.0,1.0,1.0,1.0
hayes-roth,MLP,3,144,16,5,0.8119978904724121,0.0,0.8794642857142856,0.8125,0.875,0.8125,0.8056818181818182
hayes-roth,MLP,3,145,15,6,0.8179893493652344,0.0,0.8624999999999999,0.8,0.8057142857142857,0.8,0.7986013986013986
hayes-roth,MLP,3,145,15,7,0.8020005226135254,0.0,0.6666666666666667,0.6,0.8,0.6,0.5666666666666667
hayes-roth,MLP,3,145,15,8,0.8769986629486084,0.0,0.8625,0.8,0.8057142857142857,0.8,0.7986013986013986
hayes-roth,MLP,3,145,15,9,0.6060347557067871,0.0,0.8166666666666667,0.7333333333333333,0.75,0.7333333333333333,0.7257142857142858
hayes-roth,MLP,3,145,15,10,0.8057262897491455,0.0,0.8166666666666667,0.7333333333333333,0.75,0.7333333333333333,0.7257142857142858
hayes-roth,NC,3,142,18,1,0.0009968280792236328,0.0,0.6391369047619049,0.5,0.49444444444444446,0.5,0.49430199430199423
